UID	TCID	QUID	Reaction	Evalue	Identity
Q2VQZ4	2.A.3.10.22	P25527	[('hydron  + n H+  = hydron  + n H+', 'CHEBI:15378 + n CHEBI:15378 = CHEBI:15378 + n CHEBI:15378'), ('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('L-isoleucine  + n H+  = L-isoleucine  + n H+', 'CHEBI:17191 + n CHEBI:15378 = CHEBI:17191 + n CHEBI:15378'), ('glycine  + n H+  = glycine  + n H+', 'CHEBI:15428 + n CHEBI:15378 = CHEBI:15428 + n CHEBI:15378'), ('alanine  + n H+  = alanine  + n H+', 'CHEBI:16449 + n CHEBI:15378 = CHEBI:16449 + n CHEBI:15378'), ('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378'), ('leucine  + n H+  = leucine  + n H+', 'CHEBI:25017 + n CHEBI:15378 = CHEBI:25017 + n CHEBI:15378'), ('valine  + n H+  = valine  + n H+', 'CHEBI:27266 + n CHEBI:15378 = CHEBI:27266 + n CHEBI:15378'), ('phenylalanine  + n H+  = phenylalanine  + n H+', 'CHEBI:28044 + n CHEBI:15378 = CHEBI:28044 + n CHEBI:15378'), ('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.34e-49	33.167
Q2VQZ4	2.A.3.10.22	P24207	[('hydron  + n H+  = hydron  + n H+', 'CHEBI:15378 + n CHEBI:15378 = CHEBI:15378 + n CHEBI:15378'), ('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('L-isoleucine  + n H+  = L-isoleucine  + n H+', 'CHEBI:17191 + n CHEBI:15378 = CHEBI:17191 + n CHEBI:15378'), ('glycine  + n H+  = glycine  + n H+', 'CHEBI:15428 + n CHEBI:15378 = CHEBI:15428 + n CHEBI:15378'), ('alanine  + n H+  = alanine  + n H+', 'CHEBI:16449 + n CHEBI:15378 = CHEBI:16449 + n CHEBI:15378'), ('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378'), ('leucine  + n H+  = leucine  + n H+', 'CHEBI:25017 + n CHEBI:15378 = CHEBI:25017 + n CHEBI:15378'), ('valine  + n H+  = valine  + n H+', 'CHEBI:27266 + n CHEBI:15378 = CHEBI:27266 + n CHEBI:15378'), ('phenylalanine  + n H+  = phenylalanine  + n H+', 'CHEBI:28044 + n CHEBI:15378 = CHEBI:28044 + n CHEBI:15378'), ('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	7.38e-65	35.322
Q2VQZ4	2.A.3.10.22	P27837	[('hydron  + n H+  = hydron  + n H+', 'CHEBI:15378 + n CHEBI:15378 = CHEBI:15378 + n CHEBI:15378'), ('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('L-isoleucine  + n H+  = L-isoleucine  + n H+', 'CHEBI:17191 + n CHEBI:15378 = CHEBI:17191 + n CHEBI:15378'), ('glycine  + n H+  = glycine  + n H+', 'CHEBI:15428 + n CHEBI:15378 = CHEBI:15428 + n CHEBI:15378'), ('alanine  + n H+  = alanine  + n H+', 'CHEBI:16449 + n CHEBI:15378 = CHEBI:16449 + n CHEBI:15378'), ('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378'), ('leucine  + n H+  = leucine  + n H+', 'CHEBI:25017 + n CHEBI:15378 = CHEBI:25017 + n CHEBI:15378'), ('valine  + n H+  = valine  + n H+', 'CHEBI:27266 + n CHEBI:15378 = CHEBI:27266 + n CHEBI:15378'), ('phenylalanine  + n H+  = phenylalanine  + n H+', 'CHEBI:28044 + n CHEBI:15378 = CHEBI:28044 + n CHEBI:15378'), ('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.63e-46	30.805
Q5AG77	2.A.3.10.23	P25737	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.26e-94	36.042
Q5AG77	2.A.3.10.23	Q47689	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	3.15e-68	33.494
Q5AG77	2.A.3.10.23	P0AAE2	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	8.740000000000001e-59	30.472
Q5AG77	2.A.3.10.23	P77610	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.56e-53	30.714
Q5AG77	2.A.3.10.23	P15993	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.4100000000000002e-70	36.07
Q5AG77	2.A.3.10.23	P25527	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	3.03e-53	31.888
Q5AG77	2.A.3.10.23	P24207	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	3.1300000000000003e-75	36.869
Q5AG77	2.A.3.10.23	P27837	[('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.14e-57	31.323
Q59YT0	2.A.3.10.24	P25737	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	1.92e-107	40.0
Q59YT0	2.A.3.10.24	Q47689	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	6.63e-69	35.149
Q59YT0	2.A.3.10.24	P0AAE2	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	6.32e-52	31.407
Q59YT0	2.A.3.10.24	P0AAE0	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	2.96e-54	32.071
Q59YT0	2.A.3.10.24	P77610	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	3.53e-60	33.933
Q59YT0	2.A.3.10.24	P15993	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	6.59e-70	36.456
Q59YT0	2.A.3.10.24	P25527	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	2.5099999999999998e-54	32.051
Q59YT0	2.A.3.10.24	P24207	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	2.0999999999999998e-67	35.949
Q59YT0	2.A.3.10.24	P27837	[('citrulline  + n H+  = citrulline  + n H+', 'CHEBI:18211 + n CHEBI:15378 = CHEBI:18211 + n CHEBI:15378'), ('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378'), ('amino acid derivative  + n H+  = amino acid derivative  + n H+', 'CHEBI:83821 + n CHEBI:15378 = CHEBI:83821 + n CHEBI:15378')]	1.09e-58	34.414
Q59WB3	2.A.3.10.25	P25737	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.39e-77	34.13
Q59WB3	2.A.3.10.25	Q47689	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	9.81e-57	32.763
Q59WB3	2.A.3.10.25	P0AAE2	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.12e-46	31.935
Q59WB3	2.A.3.10.25	P0AAE0	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	9.589999999999999e-52	31.787
Q59WB3	2.A.3.10.25	P77610	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	9.949999999999999e-52	31.096
Q59WB3	2.A.3.10.25	P15993	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	4.0500000000000005e-58	35.561
Q59WB3	2.A.3.10.25	P25527	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	5.19e-50	31.86
Q59WB3	2.A.3.10.25	P24207	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.2200000000000002e-56	35.294
Q59WB3	2.A.3.10.25	P27837	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	6.37e-54	32.326
Q59NZ6	2.A.3.10.26	P25737	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	5.39e-76	33.573
Q59NZ6	2.A.3.10.26	Q47689	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	5.63e-61	31.796
Q59NZ6	2.A.3.10.26	P15993	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	9.4e-55	34.271
Q59NZ6	2.A.3.10.26	P24207	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.43e-60	32.719
Q59NZ6	2.A.3.10.26	P27837	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.9299999999999997e-42	30.75
O60170	2.A.3.10.28	P25737	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.06e-103	34.476
O60170	2.A.3.10.28	Q47689	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	2.7199999999999997e-68	32.763
O60170	2.A.3.10.28	P0AAE2	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	9.7e-57	30.462
O60170	2.A.3.10.28	P0AAE0	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.78e-51	31.514
O60170	2.A.3.10.28	P15993	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	3.19e-67	34.5
O60170	2.A.3.10.28	P25527	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	9.77e-59	30.807
O60170	2.A.3.10.28	P24207	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.55e-70	33.875
O60170	2.A.3.10.28	P27837	[('alpha-amino acid  + n H+  = alpha-amino acid  + n H+', 'CHEBI:33704 + n CHEBI:15378 = CHEBI:33704 + n CHEBI:15378')]	1.39e-56	30.505
P15380	2.A.3.10.3	P25737	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	1.78e-85	33.333
P15380	2.A.3.10.3	P0AAE2	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	8.66e-50	31.695
P15380	2.A.3.10.3	P0AAE0	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	6.11e-55	31.221
P15380	2.A.3.10.3	P15993	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	3.8000000000000003e-66	33.406
P15380	2.A.3.10.3	P24207	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	5.78e-60	31.473
P15380	2.A.3.10.3	P27837	[('proline  + n H+  = proline  + n H+', 'CHEBI:26271 + n CHEBI:15378 = CHEBI:26271 + n CHEBI:15378')]	4.63e-58	32.367
P04817	2.A.3.10.4	P25737	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	8.32e-104	36.498
P04817	2.A.3.10.4	Q47689	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.52e-76	35.392
P04817	2.A.3.10.4	P0AAE2	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.04e-59	34.653
P04817	2.A.3.10.4	P15993	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	4.3e-75	35.857
P04817	2.A.3.10.4	P25527	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	1.54e-60	30.474
P04817	2.A.3.10.4	P24207	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	9.53e-78	35.973
P04817	2.A.3.10.4	P27837	[('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.69e-65	33.867
P48813	2.A.3.10.5	Q47689	[('glutamine  + n H+  = glutamine  + n H+', 'CHEBI:28300 + n CHEBI:15378 = CHEBI:28300 + n CHEBI:15378')]	2.15e-66	32.819
P48813	2.A.3.10.5	P15993	[('glutamine  + n H+  = glutamine  + n H+', 'CHEBI:28300 + n CHEBI:15378 = CHEBI:28300 + n CHEBI:15378')]	1.1699999999999999e-60	32.512
P25376	2.A.3.10.7	Q47689	[('asparagine  + n H+  = asparagine  + n H+', 'CHEBI:22653 + n CHEBI:15378 = CHEBI:22653 + n CHEBI:15378'), ('glutamine  + n H+  = glutamine  + n H+', 'CHEBI:28300 + n CHEBI:15378 = CHEBI:28300 + n CHEBI:15378')]	4.75e-64	31.096
P25376	2.A.3.10.7	P15993	[('asparagine  + n H+  = asparagine  + n H+', 'CHEBI:22653 + n CHEBI:15378 = CHEBI:22653 + n CHEBI:15378'), ('glutamine  + n H+  = glutamine  + n H+', 'CHEBI:28300 + n CHEBI:15378 = CHEBI:28300 + n CHEBI:15378')]	2.2999999999999998e-55	31.095
P25376	2.A.3.10.7	P24207	[('asparagine  + n H+  = asparagine  + n H+', 'CHEBI:22653 + n CHEBI:15378 = CHEBI:22653 + n CHEBI:15378'), ('glutamine  + n H+  = glutamine  + n H+', 'CHEBI:28300 + n CHEBI:15378 = CHEBI:28300 + n CHEBI:15378')]	1.3e-60	32.071
P38967	2.A.3.10.8	P25737	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.97e-80	35.431
P38967	2.A.3.10.8	Q47689	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.29e-62	34.23
P38967	2.A.3.10.8	P0AAE2	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	5.970000000000001e-44	32.08
P38967	2.A.3.10.8	P77610	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.21e-41	30.576
P38967	2.A.3.10.8	P15993	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.06e-63	33.92
P38967	2.A.3.10.8	P25527	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	6.87e-51	32.134
P38967	2.A.3.10.8	P24207	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	8.64e-59	33.333
P38967	2.A.3.10.8	P27837	[('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378')]	1.43e-41	30.982
P38085	2.A.3.10.9	P15993	[('valine  + n H+  = valine  + n H+', 'CHEBI:27266 + n CHEBI:15378 = CHEBI:27266 + n CHEBI:15378'), ('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378'), ('tyrosine  + n H+  = tyrosine  + n H+', 'CHEBI:18186 + n CHEBI:15378 = CHEBI:18186 + n CHEBI:15378')]	3.18e-51	30.905
P38085	2.A.3.10.9	P24207	[('valine  + n H+  = valine  + n H+', 'CHEBI:27266 + n CHEBI:15378 = CHEBI:27266 + n CHEBI:15378'), ('tryptophan  + n H+  = tryptophan  + n H+', 'CHEBI:27897 + n CHEBI:15378 = CHEBI:27897 + n CHEBI:15378'), ('tyrosine  + n H+  = tyrosine  + n H+', 'CHEBI:18186 + n CHEBI:15378 = CHEBI:18186 + n CHEBI:15378')]	1.87e-54	32.11
P39277	2.A.3.13.1	P39277	[('L-valine + H(+) = L-valine + H(+)', 'CHEBI:57762 + CHEBI:15378 = CHEBI:57762 + CHEBI:15378'), ('L-leucine + H(+) = L-leucine + H(+)', 'CHEBI:57427 + CHEBI:15378 = CHEBI:57427 + CHEBI:15378'), ('L-isoleucine + H(+) = L-isoleucine + H(+)', 'CHEBI:58045 + CHEBI:15378 = CHEBI:58045 + CHEBI:15378'), ('L-methionine + H(+) = L-methionine + H(+)', 'CHEBI:57844 + CHEBI:15378 = CHEBI:57844 + CHEBI:15378'), ('methionine  + n H+  = methionine  + n H+', 'CHEBI:16811 + n CHEBI:15378 = CHEBI:16811 + n CHEBI:15378')]	0.0	100.0
Q8ZKC0	2.A.3.13.2	P39277	[('ceftriaxone  + n H+  = ceftriaxone  + n H+', 'CHEBI:29007 + n CHEBI:15378 = CHEBI:29007 + n CHEBI:15378')]	0.0	71.707
Q8ZKC0	2.A.3.13.2	P0AAE8	[('ceftriaxone  + n H+  = ceftriaxone  + n H+', 'CHEBI:29007 + n CHEBI:15378 = CHEBI:29007 + n CHEBI:15378')]	3.82e-05	33.333
Q8E8U1	2.A.3.13.3	P39277	[('L-leucine  + n H+  = L-leucine  + n H+', 'CHEBI:15603 + n CHEBI:15378 = CHEBI:15603 + n CHEBI:15378')]	1.13e-56	33.846
P0AAF1	2.A.3.2.1	P60061	[('putrescine + L-ornithine = putrescine + L-ornithine', 'CHEBI:326268 + CHEBI:46911 = CHEBI:326268 + CHEBI:46911'), ('putrescine + H(+) = putrescine + H(+)', 'CHEBI:326268 + CHEBI:15378 = CHEBI:326268 + CHEBI:15378'), ('putrescine  + n H+  = putrescine  + n H+', 'CHEBI:17148 + n CHEBI:15378 = CHEBI:17148 + n CHEBI:15378')]	2.23e-80	32.723
P0AAF1	2.A.3.2.1	P0AAF1	[('putrescine + L-ornithine = putrescine + L-ornithine', 'CHEBI:326268 + CHEBI:46911 = CHEBI:326268 + CHEBI:46911'), ('putrescine + H(+) = putrescine + H(+)', 'CHEBI:326268 + CHEBI:15378 = CHEBI:326268 + CHEBI:15378'), ('putrescine  + n H+  = putrescine  + n H+', 'CHEBI:17148 + n CHEBI:15378 = CHEBI:17148 + n CHEBI:15378')]	0.0	100.0
P0AAF1	2.A.3.2.1	P0AAE8	[('putrescine + L-ornithine = putrescine + L-ornithine', 'CHEBI:326268 + CHEBI:46911 = CHEBI:326268 + CHEBI:46911'), ('putrescine + H(+) = putrescine + H(+)', 'CHEBI:326268 + CHEBI:15378 = CHEBI:326268 + CHEBI:15378'), ('putrescine  + n H+  = putrescine  + n H+', 'CHEBI:17148 + n CHEBI:15378 = CHEBI:17148 + n CHEBI:15378')]	1.34e-58	32.374
P0AAF1	2.A.3.2.1	P45539	[('putrescine + L-ornithine = putrescine + L-ornithine', 'CHEBI:326268 + CHEBI:46911 = CHEBI:326268 + CHEBI:46911'), ('putrescine + H(+) = putrescine + H(+)', 'CHEBI:326268 + CHEBI:15378 = CHEBI:326268 + CHEBI:15378'), ('putrescine  + n H+  = putrescine  + n H+', 'CHEBI:17148 + n CHEBI:15378 = CHEBI:17148 + n CHEBI:15378')]	2.37e-07	31.25
F2HL52	2.A.3.2.10	P0AAE5	[('ornithine  + n H+  = ornithine  + n H+', 'CHEBI:18257 + n CHEBI:15378 = CHEBI:18257 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	6.24e-73	33.641
F2HL56	2.A.3.2.11	P0AAE2	[('ornithine  + n H+  = ornithine  + n H+', 'CHEBI:18257 + n CHEBI:15378 = CHEBI:18257 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.27e-06	30.208
F2HL56	2.A.3.2.11	P0AAE5	[('ornithine  + n H+  = ornithine  + n H+', 'CHEBI:18257 + n CHEBI:15378 = CHEBI:18257 + n CHEBI:15378'), ('arginine  + n H+  = arginine  + n H+', 'CHEBI:29016 + n CHEBI:15378 = CHEBI:29016 + n CHEBI:15378')]	2.68e-83	33.058
P0AAE8	2.A.3.2.2	P60061	[('cadaverine + L-lysine = cadaverine + L-lysine', 'CHEBI:58384 + CHEBI:32551 = CHEBI:58384 + CHEBI:32551'), ('cadaverine + H(+) = cadaverine + H(+)', 'CHEBI:58384 + CHEBI:15378 = CHEBI:58384 + CHEBI:15378'), ('cadaverine  + n H+  = cadaverine  + n H+', 'CHEBI:18127 + n CHEBI:15378 = CHEBI:18127 + n CHEBI:15378')]	7.97e-96	38.255
P0AAE8	2.A.3.2.2	P0AAF1	[('cadaverine + L-lysine = cadaverine + L-lysine', 'CHEBI:58384 + CHEBI:32551 = CHEBI:58384 + CHEBI:32551'), ('cadaverine + H(+) = cadaverine + H(+)', 'CHEBI:58384 + CHEBI:15378 = CHEBI:58384 + CHEBI:15378'), ('cadaverine  + n H+  = cadaverine  + n H+', 'CHEBI:18127 + n CHEBI:15378 = CHEBI:18127 + n CHEBI:15378')]	4.76e-53	32.374
