UID	TCID	QUID	Reaction	Evalue	Identity
Q2AAU3	2.A.6.2.26	P24181	[('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	0.0	61.822
Q2AAU3	2.A.6.2.26	P24177	[('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	0.0	58.92
Q2AAU3	2.A.6.2.26	P37637	[('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	0.0	60.407
Q24LT7	2.A.6.2.29	P31224	[('phenosafranine  + n H+  = phenosafranine  + n H+', 'CHEBI:33601 + n CHEBI:15378 = CHEBI:33601 + n CHEBI:15378'), ('pyronin Y  + n H+  = pyronin Y  + n H+', 'CHEBI:8682 + n CHEBI:15378 = CHEBI:8682 + n CHEBI:15378'), ('sodium dodecyl sulfate  + n H+  = sodium dodecyl sulfate  + n H+', 'CHEBI:8984 + n CHEBI:15378 = CHEBI:8984 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('trimethoprim  + n H+  = trimethoprim  + n H+', 'CHEBI:45924 + n CHEBI:15378 = CHEBI:45924 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('beta-lactam  + n H+  = beta-lactam  + n H+', 'CHEBI:35627 + n CHEBI:15378 = CHEBI:35627 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('fusidic acid  + n H+  = fusidic acid  + n H+', 'CHEBI:29013 + n CHEBI:15378 = CHEBI:29013 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('triclosan  + n H+  = triclosan  + n H+', 'CHEBI:164200 + n CHEBI:15378 = CHEBI:164200 + n CHEBI:15378'), ('acridine  + n H+  = acridine  + n H+', 'CHEBI:36420 + n CHEBI:15378 = CHEBI:36420 + n CHEBI:15378'), ('fluoroquinolone antibiotic  + n H+  = fluoroquinolone antibiotic  + n H+', 'CHEBI:87211 + n CHEBI:15378 = CHEBI:87211 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	57.678
Q24LT7	2.A.6.2.29	P24181	[('phenosafranine  + n H+  = phenosafranine  + n H+', 'CHEBI:33601 + n CHEBI:15378 = CHEBI:33601 + n CHEBI:15378'), ('pyronin Y  + n H+  = pyronin Y  + n H+', 'CHEBI:8682 + n CHEBI:15378 = CHEBI:8682 + n CHEBI:15378'), ('sodium dodecyl sulfate  + n H+  = sodium dodecyl sulfate  + n H+', 'CHEBI:8984 + n CHEBI:15378 = CHEBI:8984 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('trimethoprim  + n H+  = trimethoprim  + n H+', 'CHEBI:45924 + n CHEBI:15378 = CHEBI:45924 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('beta-lactam  + n H+  = beta-lactam  + n H+', 'CHEBI:35627 + n CHEBI:15378 = CHEBI:35627 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('fusidic acid  + n H+  = fusidic acid  + n H+', 'CHEBI:29013 + n CHEBI:15378 = CHEBI:29013 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('triclosan  + n H+  = triclosan  + n H+', 'CHEBI:164200 + n CHEBI:15378 = CHEBI:164200 + n CHEBI:15378'), ('acridine  + n H+  = acridine  + n H+', 'CHEBI:36420 + n CHEBI:15378 = CHEBI:36420 + n CHEBI:15378'), ('fluoroquinolone antibiotic  + n H+  = fluoroquinolone antibiotic  + n H+', 'CHEBI:87211 + n CHEBI:15378 = CHEBI:87211 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	58.08
Q24LT7	2.A.6.2.29	P24177	[('phenosafranine  + n H+  = phenosafranine  + n H+', 'CHEBI:33601 + n CHEBI:15378 = CHEBI:33601 + n CHEBI:15378'), ('pyronin Y  + n H+  = pyronin Y  + n H+', 'CHEBI:8682 + n CHEBI:15378 = CHEBI:8682 + n CHEBI:15378'), ('sodium dodecyl sulfate  + n H+  = sodium dodecyl sulfate  + n H+', 'CHEBI:8984 + n CHEBI:15378 = CHEBI:8984 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('trimethoprim  + n H+  = trimethoprim  + n H+', 'CHEBI:45924 + n CHEBI:15378 = CHEBI:45924 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('beta-lactam  + n H+  = beta-lactam  + n H+', 'CHEBI:35627 + n CHEBI:15378 = CHEBI:35627 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('fusidic acid  + n H+  = fusidic acid  + n H+', 'CHEBI:29013 + n CHEBI:15378 = CHEBI:29013 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('triclosan  + n H+  = triclosan  + n H+', 'CHEBI:164200 + n CHEBI:15378 = CHEBI:164200 + n CHEBI:15378'), ('acridine  + n H+  = acridine  + n H+', 'CHEBI:36420 + n CHEBI:15378 = CHEBI:36420 + n CHEBI:15378'), ('fluoroquinolone antibiotic  + n H+  = fluoroquinolone antibiotic  + n H+', 'CHEBI:87211 + n CHEBI:15378 = CHEBI:87211 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	57.619
Q24LT7	2.A.6.2.29	P37637	[('phenosafranine  + n H+  = phenosafranine  + n H+', 'CHEBI:33601 + n CHEBI:15378 = CHEBI:33601 + n CHEBI:15378'), ('pyronin Y  + n H+  = pyronin Y  + n H+', 'CHEBI:8682 + n CHEBI:15378 = CHEBI:8682 + n CHEBI:15378'), ('sodium dodecyl sulfate  + n H+  = sodium dodecyl sulfate  + n H+', 'CHEBI:8984 + n CHEBI:15378 = CHEBI:8984 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('trimethoprim  + n H+  = trimethoprim  + n H+', 'CHEBI:45924 + n CHEBI:15378 = CHEBI:45924 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('beta-lactam  + n H+  = beta-lactam  + n H+', 'CHEBI:35627 + n CHEBI:15378 = CHEBI:35627 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('fusidic acid  + n H+  = fusidic acid  + n H+', 'CHEBI:29013 + n CHEBI:15378 = CHEBI:29013 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('triclosan  + n H+  = triclosan  + n H+', 'CHEBI:164200 + n CHEBI:15378 = CHEBI:164200 + n CHEBI:15378'), ('acridine  + n H+  = acridine  + n H+', 'CHEBI:36420 + n CHEBI:15378 = CHEBI:36420 + n CHEBI:15378'), ('fluoroquinolone antibiotic  + n H+  = fluoroquinolone antibiotic  + n H+', 'CHEBI:87211 + n CHEBI:15378 = CHEBI:87211 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	56.584
O68441	2.A.6.2.3	P31224	[('isoflavonoid  + n H+  = isoflavonoid  + n H+', 'CHEBI:50753 + n CHEBI:15378 = CHEBI:50753 + n CHEBI:15378')]	0.0	52.536
O68441	2.A.6.2.3	P24181	[('isoflavonoid  + n H+  = isoflavonoid  + n H+', 'CHEBI:50753 + n CHEBI:15378 = CHEBI:50753 + n CHEBI:15378')]	0.0	52.023
O68441	2.A.6.2.3	P37637	[('isoflavonoid  + n H+  = isoflavonoid  + n H+', 'CHEBI:50753 + n CHEBI:15378 = CHEBI:50753 + n CHEBI:15378')]	0.0	51.434
Q6GW09	2.A.6.2.31	P02930	[('fluoroquinolone antibiotic  + n H+  = fluoroquinolone antibiotic  + n H+', 'CHEBI:87211 + n CHEBI:15378 = CHEBI:87211 + n CHEBI:15378')]	0.0	73.819
Q9I0V6	2.A.6.2.39	P76399	[('aztreonam  + n H+  = aztreonam  + n H+', 'CHEBI:161680 + n CHEBI:15378 = CHEBI:161680 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('macrolide  + n H+  = macrolide  + n H+', 'CHEBI:25106 + n CHEBI:15378 = CHEBI:25106 + n CHEBI:15378')]	0.0	51.078
Q9I0V6	2.A.6.2.39	P76398	[('aztreonam  + n H+  = aztreonam  + n H+', 'CHEBI:161680 + n CHEBI:15378 = CHEBI:161680 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('macrolide  + n H+  = macrolide  + n H+', 'CHEBI:25106 + n CHEBI:15378 = CHEBI:25106 + n CHEBI:15378')]	0.0	66.829
Q9I0V7	2.A.6.2.39	P76399	[('aztreonam  + n H+  = aztreonam  + n H+', 'CHEBI:161680 + n CHEBI:15378 = CHEBI:161680 + n CHEBI:15378'), ('novobiocin  + n H+  = novobiocin  + n H+', 'CHEBI:28368 + n CHEBI:15378 = CHEBI:28368 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('macrolide  + n H+  = macrolide  + n H+', 'CHEBI:25106 + n CHEBI:15378 = CHEBI:25106 + n CHEBI:15378')]	0.0	62.77
Q8GKU1	2.A.6.2.4	P31224	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378'), ('amikacin  + n H+  = amikacin  + n H+', 'CHEBI:2637 + n CHEBI:15378 = CHEBI:2637 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('ceftazidime  + n H+  = ceftazidime  + n H+', 'CHEBI:3508 + n CHEBI:15378 = CHEBI:3508 + n CHEBI:15378'), ('meropenem  + n H+  = meropenem  + n H+', 'CHEBI:43968 + n CHEBI:15378 = CHEBI:43968 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	53.23
Q8GKU1	2.A.6.2.4	P24181	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378'), ('amikacin  + n H+  = amikacin  + n H+', 'CHEBI:2637 + n CHEBI:15378 = CHEBI:2637 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('ceftazidime  + n H+  = ceftazidime  + n H+', 'CHEBI:3508 + n CHEBI:15378 = CHEBI:3508 + n CHEBI:15378'), ('meropenem  + n H+  = meropenem  + n H+', 'CHEBI:43968 + n CHEBI:15378 = CHEBI:43968 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	53.398
Q8GKU1	2.A.6.2.4	P24177	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378'), ('amikacin  + n H+  = amikacin  + n H+', 'CHEBI:2637 + n CHEBI:15378 = CHEBI:2637 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('ceftazidime  + n H+  = ceftazidime  + n H+', 'CHEBI:3508 + n CHEBI:15378 = CHEBI:3508 + n CHEBI:15378'), ('meropenem  + n H+  = meropenem  + n H+', 'CHEBI:43968 + n CHEBI:15378 = CHEBI:43968 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	54.475
Q8GKU1	2.A.6.2.4	P37637	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('rifampicin  + n H+  = rifampicin  + n H+', 'CHEBI:28077 + n CHEBI:15378 = CHEBI:28077 + n CHEBI:15378'), ('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378'), ('amikacin  + n H+  = amikacin  + n H+', 'CHEBI:2637 + n CHEBI:15378 = CHEBI:2637 + n CHEBI:15378'), ('chloramphenicol  + n H+  = chloramphenicol  + n H+', 'CHEBI:17698 + n CHEBI:15378 = CHEBI:17698 + n CHEBI:15378'), ('ceftazidime  + n H+  = ceftazidime  + n H+', 'CHEBI:3508 + n CHEBI:15378 = CHEBI:3508 + n CHEBI:15378'), ('meropenem  + n H+  = meropenem  + n H+', 'CHEBI:43968 + n CHEBI:15378 = CHEBI:43968 + n CHEBI:15378'), ('tetracycline  + n H+  = tetracycline  + n H+', 'CHEBI:27902 + n CHEBI:15378 = CHEBI:27902 + n CHEBI:15378'), ('erythromycin A  + n H+  = erythromycin A  + n H+', 'CHEBI:42355 + n CHEBI:15378 = CHEBI:42355 + n CHEBI:15378')]	0.0	51.877
Q9RBY8	2.A.6.2.41	P31224	[('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378')]	0.0	55.129
Q9RBY8	2.A.6.2.41	P24181	[('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378')]	0.0	52.061
Q9RBY8	2.A.6.2.41	P24177	[('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378')]	0.0	53.846
Q9RBY8	2.A.6.2.41	P37637	[('ciprofloxacin  + n H+  = ciprofloxacin  + n H+', 'CHEBI:100241 + n CHEBI:15378 = CHEBI:100241 + n CHEBI:15378')]	0.0	51.767
Q9F241	2.A.6.2.42	P24180	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	5.45e-119	51.105
Q9F241	2.A.6.2.42	P0AE06	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	5.34e-122	51.892
Q9F240	2.A.6.2.42	P31224	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	0.0	63.977
Q9F240	2.A.6.2.42	P24181	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	0.0	61.079
Q9F240	2.A.6.2.42	P24177	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	0.0	61.825
Q9F240	2.A.6.2.42	P37637	[('ethidium bromide  + n H+  = ethidium bromide  + n H+', 'CHEBI:4883 + n CHEBI:15378 = CHEBI:4883 + n CHEBI:15378'), ('norfloxacin  + n H+  = norfloxacin  + n H+', 'CHEBI:100246 + n CHEBI:15378 = CHEBI:100246 + n CHEBI:15378')]	0.0	58.229
Q8Y3G9	2.A.6.2.45	P24180	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	3.17e-113	51.724
Q8Y3G9	2.A.6.2.45	P0AE06	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	1.22e-124	55.291
Q8Y3H0	2.A.6.2.45	P31224	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	0.0	55.821
Q8Y3H0	2.A.6.2.45	P24181	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	0.0	56.95
Q8Y3H0	2.A.6.2.45	P24177	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	0.0	54.554
Q8Y3H0	2.A.6.2.45	P37637	[('antimicrobial agent  + n H+  = antimicrobial agent  + n H+', 'CHEBI:22582 + n CHEBI:15378 = CHEBI:22582 + n CHEBI:15378'), ('phytoalexin  + n H+  = phytoalexin  + n H+', 'CHEBI:26115 + n CHEBI:15378 = CHEBI:26115 + n CHEBI:15378'), ('detergent  + n H+  = detergent  + n H+', 'CHEBI:27780 + n CHEBI:15378 = CHEBI:27780 + n CHEBI:15378')]	0.0	53.091
Q0VQY6	2.A.6.2.46	P31224	[('limonene  + n H+  = limonene  + n H+', 'CHEBI:15384 + n CHEBI:15378 = CHEBI:15384 + n CHEBI:15378')]	0.0	69.738
Q0VQY6	2.A.6.2.46	P24181	[('limonene  + n H+  = limonene  + n H+', 'CHEBI:15384 + n CHEBI:15378 = CHEBI:15384 + n CHEBI:15378')]	0.0	68.447
Q0VQY6	2.A.6.2.46	P24177	[('limonene  + n H+  = limonene  + n H+', 'CHEBI:15384 + n CHEBI:15378 = CHEBI:15384 + n CHEBI:15378')]	0.0	63.813
Q0VQY6	2.A.6.2.46	P37637	[('limonene  + n H+  = limonene  + n H+', 'CHEBI:15384 + n CHEBI:15378 = CHEBI:15384 + n CHEBI:15378')]	0.0	63.01
E3DBE3	2.A.6.2.48	P31224	[('luteolin  + n H+  = luteolin  + n H+', 'CHEBI:15864 + n CHEBI:15378 = CHEBI:15864 + n CHEBI:15378'), ('clotrimazole  + n H+  = clotrimazole  + n H+', 'CHEBI:3764 + n CHEBI:15378 = CHEBI:3764 + n CHEBI:15378')]	0.0	64.547
E3DBE3	2.A.6.2.48	P24181	[('luteolin  + n H+  = luteolin  + n H+', 'CHEBI:15864 + n CHEBI:15378 = CHEBI:15864 + n CHEBI:15378'), ('clotrimazole  + n H+  = clotrimazole  + n H+', 'CHEBI:3764 + n CHEBI:15378 = CHEBI:3764 + n CHEBI:15378')]	0.0	61.725
E3DBE3	2.A.6.2.48	P24177	[('luteolin  + n H+  = luteolin  + n H+', 'CHEBI:15864 + n CHEBI:15378 = CHEBI:15864 + n CHEBI:15378'), ('clotrimazole  + n H+  = clotrimazole  + n H+', 'CHEBI:3764 + n CHEBI:15378 = CHEBI:3764 + n CHEBI:15378')]	0.0	79.556
E3DBE3	2.A.6.2.48	P37637	[('luteolin  + n H+  = luteolin  + n H+', 'CHEBI:15864 + n CHEBI:15378 = CHEBI:15864 + n CHEBI:15378'), ('clotrimazole  + n H+  = clotrimazole  + n H+', 'CHEBI:3764 + n CHEBI:15378 = CHEBI:3764 + n CHEBI:15378')]	0.0	60.31
Q93K41	2.A.6.2.49	P37636	[('levofloxacin  + n H+  = levofloxacin  + n H+', 'CHEBI:63598 + n CHEBI:15378 = CHEBI:63598 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	1.1199999999999998e-126	50.895
Q93K41	2.A.6.2.49	P24180	[('levofloxacin  + n H+  = levofloxacin  + n H+', 'CHEBI:63598 + n CHEBI:15378 = CHEBI:63598 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	8.31e-170	64.191
Q93K41	2.A.6.2.49	P0AE06	[('levofloxacin  + n H+  = levofloxacin  + n H+', 'CHEBI:63598 + n CHEBI:15378 = CHEBI:63598 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	0.0	81.454
A6T6J1	2.A.6.2.49	P0AAW9	[('levofloxacin  + n H+  = levofloxacin  + n H+', 'CHEBI:63598 + n CHEBI:15378 = CHEBI:63598 + n CHEBI:15378'), ('tigecycline  + n H+  = tigecycline  + n H+', 'CHEBI:149836 + n CHEBI:15378 = CHEBI:149836 + n CHEBI:15378'), ('drug  + n H+  = drug  + n H+', 'CHEBI:23888 + n CHEBI:15378 = CHEBI:23888 + n CHEBI:15378')]	3.47e-25	87.755
